Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-stol,carma-base,2022-09-01,7,3
usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-09-01,3,2
usdot-fhwa-stol,carma-messenger,2022-09-01,11,3
usdot-fhwa-stol,carma-msgs,2022-09-01,31,8
usdot-fhwa-stol,carma-platform,2022-09-01,2,1
usdot-fhwa-stol,carma-simulation,2022-09-01,4,3
usdot-fhwa-stol,carma-ssc-interface-wrapper,2022-09-01,2,1
usdot-fhwa-stol,carma-streets,2022-09-01,17,7
usdot-fhwa-stol,carma-utils,2022-09-01,26,6
usdot-fhwa-stol,carma-velodyne-lidar-driver,2022-09-01,2,2
usdot-fhwa-stol,github_metrics,2022-09-01,3,2
usdot-fhwa-stol,carma-base,2022-09-02,30,6
usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-09-02,3,2
usdot-fhwa-stol,carma-messenger,2022-09-02,68,9
usdot-fhwa-stol,carma-msgs,2022-09-02,66,9
usdot-fhwa-stol,carma-platform,2022-09-02,3,2
usdot-fhwa-stol,carma-streets,2022-09-02,42,14
usdot-fhwa-stol,carma-utils,2022-09-02,64,9
usdot-fhwa-stol,carma-velodyne-lidar-driver,2022-09-02,4,3
usdot-fhwa-stol,autoware.auto,2022-09-03,3,2
usdot-fhwa-stol,carma-msgs,2022-09-03,6,2
usdot-fhwa-stol,carma-platform,2022-09-03,1,1
usdot-fhwa-stol,carma-simulation,2022-09-03,4,1
usdot-fhwa-stol,carma-utils,2022-09-03,6,2
usdot-fhwa-stol,voices-poc,2022-09-03,2,1
usdot-fhwa-stol,carma-base,2022-09-04,3,2
usdot-fhwa-stol,autoware.auto,2022-09-05,4,2
usdot-fhwa-stol,carma-base,2022-09-05,15,5
usdot-fhwa-stol,carma-messenger,2022-09-05,2,1
usdot-fhwa-stol,carma-msgs,2022-09-05,6,3
usdot-fhwa-stol,carma-platform,2022-09-05,3,3
usdot-fhwa-stol,carma-streets,2022-09-05,1,1
usdot-fhwa-stol,carma-utils,2022-09-05,6,3
usdot-fhwa-stol,carma-vehicle-model-framework,2022-09-05,1,1
usdot-fhwa-stol,carma-velodyne-lidar-driver,2022-09-05,1,1
usdot-fhwa-stol,github_metrics,2022-09-05,1,1
usdot-fhwa-stol,carma-base,2022-09-06,14,6
usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-09-06,1,1
usdot-fhwa-stol,carma-config,2022-09-06,1,1
usdot-fhwa-stol,carma-delphi-esr-driver,2022-09-06,1,1
usdot-fhwa-stol,carma-delphi-srr2-driver,2022-09-06,1,1
usdot-fhwa-stol,carma-lightbar-driver,2022-09-06,1,1
usdot-fhwa-stol,carma-messenger,2022-09-06,42,7
usdot-fhwa-stol,carma-msgs,2022-09-06,50,10
usdot-fhwa-stol,carma-platform,2022-09-06,16,9
usdot-fhwa-stol,carma-simulation,2022-09-06,4,3
usdot-fhwa-stol,carma-ssc-interface-wrapper,2022-09-06,1,1
usdot-fhwa-stol,carma-streets,2022-09-06,53,8
usdot-fhwa-stol,carma-utils,2022-09-06,44,10
usdot-fhwa-stol,carma-vehicle-model-framework,2022-09-06,1,1
usdot-fhwa-stol,carma-velodyne-lidar-driver,2022-09-06,2,2
usdot-fhwa-stol,carma-web-ui,2022-09-06,1,1
usdot-fhwa-stol,voices-poc,2022-09-06,2,2
usdot-fhwa-stol,autoware.auto,2022-09-07,7,5
usdot-fhwa-stol,carma-base,2022-09-07,19,6
usdot-fhwa-stol,carma-messenger,2022-09-07,19,4
usdot-fhwa-stol,carma-msgs,2022-09-07,31,12
usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,2022-09-07,1,1
usdot-fhwa-stol,carma-platform,2022-09-07,11,5
usdot-fhwa-stol,carma-ssc-interface-wrapper,2022-09-07,5,2
usdot-fhwa-stol,carma-streets,2022-09-07,24,8
usdot-fhwa-stol,carma-utils,2022-09-07,35,11
usdot-fhwa-stol,voices-poc,2022-09-07,2,2
usdot-fhwa-stol,autoware.auto,2022-09-08,9,2
usdot-fhwa-stol,carma-1-tenth,2022-09-08,1,1
usdot-fhwa-stol,carma-base,2022-09-08,1,1
usdot-fhwa-stol,carma-cloud,2022-09-08,1,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-09-08,13,6
usdot-fhwa-stol,carma-messenger,2022-09-08,20,3
