Org,Repo,Date,Views count,Views unique
usdot-jpo-ode,TDx,2023-06-01,5,2
usdot-jpo-ode,jpo-conflictmonitor,2023-06-01,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-06-01,14,1
usdot-jpo-ode,jpo-cvmanager,2023-06-01,11,1
usdot-jpo-ode,jpo-geojsonconverter,2023-06-01,2,2
usdot-jpo-ode,jpo-ode,2023-06-01,13,6
usdot-jpo-ode,jpo-s3-deposit,2023-06-01,3,1
usdot-jpo-ode,jpo-security-svcs,2023-06-01,23,1
usdot-jpo-ode,wzdx,2023-06-01,190,34
usdot-jpo-ode,TDx,2023-06-02,7,4
usdot-jpo-ode,jpo-conflictmonitor,2023-06-02,17,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-06-02,3,1
usdot-jpo-ode,jpo-ode,2023-06-02,1,1
usdot-jpo-ode,wzdx,2023-06-02,141,13
usdot-jpo-ode,wzdx,2023-06-03,2,2
usdot-jpo-ode,jpo-security-svcs,2023-06-04,6,1
usdot-jpo-ode,wzdx,2023-06-04,2,2
usdot-jpo-ode,TDx,2023-06-05,2,1
usdot-jpo-ode,jpo-cvdp,2023-06-05,2,1
usdot-jpo-ode,jpo-geojsonconverter,2023-06-05,1,1
usdot-jpo-ode,jpo-ode,2023-06-05,15,8
usdot-jpo-ode,jpo-sdw-depositor,2023-06-05,31,2
usdot-jpo-ode,jpo-security-svcs,2023-06-05,5,1
usdot-jpo-ode,wzdx,2023-06-05,147,25
usdot-jpo-ode,TDx,2023-06-06,2,1
usdot-jpo-ode,asn1_codec,2023-06-06,4,1
usdot-jpo-ode,jpo-conflictmonitor,2023-06-06,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-06-06,1,1
usdot-jpo-ode,jpo-cvmanager,2023-06-06,1,1
usdot-jpo-ode,jpo-geojsonconverter,2023-06-06,2,1
usdot-jpo-ode,jpo-ode,2023-06-06,17,8
usdot-jpo-ode,jpo-security-svcs,2023-06-06,1,1
usdot-jpo-ode,jpo-tim-builder,2023-06-06,45,1
usdot-jpo-ode,scms-asn1,2023-06-06,3,2
usdot-jpo-ode,wzdx,2023-06-06,136,15
usdot-jpo-ode,TDx,2023-06-07,1,1
usdot-jpo-ode,asn1_codec,2023-06-07,1,1
usdot-jpo-ode,jpo-conflictmonitor,2023-06-07,28,3
usdot-jpo-ode,jpo-conflictvisualizer,2023-06-07,7,2
usdot-jpo-ode,jpo-cvdp,2023-06-07,1,1
usdot-jpo-ode,jpo-geojsonconverter,2023-06-07,1,1
usdot-jpo-ode,jpo-ode,2023-06-07,8,4
usdot-jpo-ode,jpo-sdw-depositor,2023-06-07,68,1
usdot-jpo-ode,jpo-security-svcs,2023-06-07,1,1
usdot-jpo-ode,scms-asn1,2023-06-07,2,1
usdot-jpo-ode,wzdx,2023-06-07,201,23
usdot-jpo-ode,TDx,2023-06-08,24,6
usdot-jpo-ode,asn1_codec,2023-06-08,1,1
usdot-jpo-ode,jpo-conflictmonitor,2023-06-08,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-06-08,3,1
usdot-jpo-ode,jpo-cvdp,2023-06-08,5,2
usdot-jpo-ode,jpo-cvmanager,2023-06-08,1,1
usdot-jpo-ode,jpo-geojsonconverter,2023-06-08,3,1
usdot-jpo-ode,jpo-ode,2023-06-08,4,2
usdot-jpo-ode,jpo-s3-deposit,2023-06-08,1,1
usdot-jpo-ode,jpo-sdw-depositor,2023-06-08,168,3
usdot-jpo-ode,jpo-security-svcs,2023-06-08,5,1
usdot-jpo-ode,jpo-tim-builder,2023-06-08,1,1
usdot-jpo-ode,wzdx,2023-06-08,113,23
usdot-jpo-ode,TDx,2023-06-09,3,1
usdot-jpo-ode,asn1_codec,2023-06-09,3,1
usdot-jpo-ode,jpo-conflictmonitor,2023-06-09,2,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-06-09,7,1
usdot-jpo-ode,jpo-geojsonconverter,2023-06-09,24,1
usdot-jpo-ode,jpo-ode,2023-06-09,11,8
usdot-jpo-ode,jpo-sdw-depositor,2023-06-09,23,2
usdot-jpo-ode,jpo-security-svcs,2023-06-09,16,2
usdot-jpo-ode,scms-asn1,2023-06-09,9,1
usdot-jpo-ode,wzdx,2023-06-09,152,33
usdot-jpo-ode,asn1_codec,2023-06-10,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-06-10,1,1
usdot-jpo-ode,jpo-ode-scms-asn,2023-06-10,1,1
usdot-jpo-ode,jpo-security-svcs,2023-06-10,3,1
usdot-jpo-ode,scms-asn1,2023-06-10,11,2
usdot-jpo-ode,wzdx,2023-06-10,147,10
usdot-jpo-ode,jpo-ode,2023-06-11,3,3
usdot-jpo-ode,wzdx,2023-06-11,124,6
usdot-jpo-ode,TDx,2023-06-12,3,3
usdot-jpo-ode,jpo-conflictmonitor,2023-06-12,1,1
usdot-jpo-ode,jpo-conflictvisualizer,2023-06-12,16,1
usdot-jpo-ode,jpo-cvdp,2023-06-12,20,1
usdot-jpo-ode,jpo-cvmanager,2023-06-12,6,1
usdot-jpo-ode,jpo-geojsonconverter,2023-06-12,17,2
usdot-jpo-ode,jpo-ode,2023-06-12,9,5
usdot-jpo-ode,jpo-s3-deposit,2023-06-12,2,1
usdot-jpo-ode,jpo-security-svcs,2023-06-12,23,2
usdot-jpo-ode,wzdx,2023-06-12,210,51
usdot-jpo-ode,TDx,2023-06-13,18,2
usdot-jpo-ode,asn1_codec,2023-06-13,5,1
usdot-jpo-ode,jpo-conflictmonitor,2023-06-13,6,2
usdot-jpo-ode,jpo-conflictvisualizer,2023-06-13,1,1
usdot-jpo-ode,jpo-cvdp,2023-06-13,29,1
usdot-jpo-ode,jpo-ode,2023-06-13,5,1
usdot-jpo-ode,jpo-s3-deposit,2023-06-13,9,1
usdot-jpo-ode,jpo-sdw-depositor,2023-06-13,14,2
usdot-jpo-ode,jpo-security-svcs,2023-06-13,5,1
usdot-jpo-ode,wzdx,2023-06-13,147,21
usdot-jpo-ode,TDx,2023-06-14,11,5
usdot-jpo-ode,asn1_codec,2023-06-14,10,3
usdot-jpo-ode,jpo-conflictmonitor,2023-06-14,15,2
usdot-jpo-ode,jpo-conflictvisualizer,2023-06-14,5,2
usdot-jpo-ode,jpo-cvdp,2023-06-14,33,4
usdot-jpo-ode,jpo-cvmanager,2023-06-14,1,1
usdot-jpo-ode,jpo-geojsonconverter,2023-06-14,42,2
usdot-jpo-ode,jpo-ode,2023-06-14,32,5
usdot-jpo-ode,jpo-s3-deposit,2023-06-14,49,2
usdot-jpo-ode,jpo-sdw-depositor,2023-06-14,7,1
usdot-jpo-ode,jpo-security,2023-06-14,1,1
usdot-jpo-ode,jpo-security-svcs,2023-06-14,22,2
usdot-jpo-ode,wzdx,2023-06-14,202,44
usdot-jpo-ode,scms-asn1,2023-06-15,1,1
