Org,Repo,Date,Views count,Views unique
usdot-jpo-ode,TDx,2022-10-18,13,8
usdot-jpo-ode,jpo-geojsonconverter,2022-10-18,34,2
usdot-jpo-ode,jpo-ode,2022-10-18,6,4
usdot-jpo-ode,ode-output-validator-library,2022-10-18,3,1
usdot-jpo-ode,wzdc-tool,2022-10-18,18,1
usdot-jpo-ode,wzdx,2022-10-18,148,38
usdot-jpo-ode,TDx,2022-10-19,25,4
usdot-jpo-ode,asn1_codec,2022-10-19,16,2
usdot-jpo-ode,jpo-cvdp,2022-10-19,1,1
usdot-jpo-ode,jpo-geojsonconverter,2022-10-19,15,1
usdot-jpo-ode,jpo-ode,2022-10-19,75,7
usdot-jpo-ode,jpo-security,2022-10-19,1,1
usdot-jpo-ode,scms-asn1,2022-10-19,1,1
usdot-jpo-ode,wzdx,2022-10-19,213,26
usdot-jpo-ode,TDx,2022-10-20,5,3
usdot-jpo-ode,asn1_codec,2022-10-20,23,1
usdot-jpo-ode,jpo-conflictmonitor,2022-10-20,20,3
usdot-jpo-ode,jpo-geojsonconverter,2022-10-20,15,3
usdot-jpo-ode,jpo-ode,2022-10-20,30,4
usdot-jpo-ode,jpo-security,2022-10-20,5,2
usdot-jpo-ode,scms-asn1,2022-10-20,5,2
usdot-jpo-ode,wzdx,2022-10-20,79,24
usdot-jpo-ode,TDx,2022-10-21,31,4
usdot-jpo-ode,asn1_codec,2022-10-21,5,3
usdot-jpo-ode,jpo-conflictmonitor,2022-10-21,3,2
usdot-jpo-ode,jpo-geojsonconverter,2022-10-21,6,2
usdot-jpo-ode,jpo-ode,2022-10-21,12,4
usdot-jpo-ode,scms-asn1,2022-10-21,1,1
usdot-jpo-ode,wzdx,2022-10-21,457,43
usdot-jpo-ode,jpo-security,2022-10-22,4,1
usdot-jpo-ode,wzdx,2022-10-22,8,5
usdot-jpo-ode,TDx,2022-10-23,1,1
usdot-jpo-ode,jpo-security,2022-10-23,1,1
usdot-jpo-ode,wzdx,2022-10-23,22,6
usdot-jpo-ode,TDx,2022-10-24,4,4
usdot-jpo-ode,asn1_codec,2022-10-24,3,1
usdot-jpo-ode,jpo-cvdp,2022-10-24,3,2
usdot-jpo-ode,jpo-geojsonconverter,2022-10-24,8,1
usdot-jpo-ode,jpo-ode,2022-10-24,10,6
usdot-jpo-ode,jpo-security,2022-10-24,2,1
usdot-jpo-ode,scms-asn1,2022-10-24,8,2
usdot-jpo-ode,wzdx,2022-10-24,179,42
usdot-jpo-ode,TDx,2022-10-25,1,1
usdot-jpo-ode,jpo-conflictmonitor,2022-10-25,3,1
usdot-jpo-ode,jpo-geojsonconverter,2022-10-25,70,2
usdot-jpo-ode,jpo-ode,2022-10-25,22,10
usdot-jpo-ode,jpo-s3-deposit,2022-10-25,1,1
usdot-jpo-ode,jpo-security,2022-10-25,1,1
usdot-jpo-ode,scms-asn1,2022-10-25,18,1
usdot-jpo-ode,wzdx,2022-10-25,114,35
usdot-jpo-ode,TDx,2022-10-26,3,3
usdot-jpo-ode,jpo-geojsonconverter,2022-10-26,6,2
usdot-jpo-ode,jpo-ode,2022-10-26,22,4
usdot-jpo-ode,jpo-security,2022-10-26,1,1
usdot-jpo-ode,scms-asn1,2022-10-26,1,1
usdot-jpo-ode,wzdx,2022-10-26,91,23
usdot-jpo-ode,TDx,2022-10-27,4,3
usdot-jpo-ode,asn1_codec,2022-10-27,24,2
usdot-jpo-ode,jpo-cvdp,2022-10-27,13,1
usdot-jpo-ode,jpo-geojsonconverter,2022-10-27,130,1
usdot-jpo-ode,jpo-ode,2022-10-27,13,4
usdot-jpo-ode,jpo-security,2022-10-27,8,2
usdot-jpo-ode,jpo-tim-builder,2022-10-27,1,1
usdot-jpo-ode,wzdx,2022-10-27,37,19
usdot-jpo-ode,TDx,2022-10-28,6,2
usdot-jpo-ode,asn1_codec,2022-10-28,3,1
usdot-jpo-ode,jpo-conflictmonitor,2022-10-28,1,1
usdot-jpo-ode,jpo-geojsonconverter,2022-10-28,33,2
usdot-jpo-ode,jpo-ode,2022-10-28,5,5
usdot-jpo-ode,jpo-security,2022-10-28,1,1
usdot-jpo-ode,wzdx,2022-10-28,50,20
usdot-jpo-ode,jpo-ode,2022-10-29,4,2
usdot-jpo-ode,jpo-security,2022-10-29,1,1
usdot-jpo-ode,wzdx,2022-10-29,3,2
usdot-jpo-ode,TDx,2022-10-30,1,1
usdot-jpo-ode,jpo-geojsonconverter,2022-10-30,33,1
usdot-jpo-ode,jpo-security,2022-10-30,3,1
usdot-jpo-ode,wzdx,2022-10-30,36,7
usdot-jpo-ode,TDx,2022-10-31,5,3
usdot-jpo-ode,asn1_codec,2022-10-31,1,1
usdot-jpo-ode,jpo-geojsonconverter,2022-10-31,70,3
usdot-jpo-ode,jpo-ode,2022-10-31,8,6
usdot-jpo-ode,jpo-security,2022-10-31,5,2
usdot-jpo-ode,jpo-security-svcs,2022-10-31,5,1
usdot-jpo-ode,jpo-tim-builder,2022-10-31,1,1
usdot-jpo-ode,scms-asn1,2022-10-31,2,1
usdot-jpo-ode,wzdx,2022-10-31,282,44
usdot-jpo-ode,wzdx,2022-11-01,2,2
