Org,Repo,Date,Clones count,Clones unique
usdot-fhwa-OPS,V2X-Hub,2023-11-01,18,2
usdot-fhwa-OPS,V2X-Hub,2023-11-02,14,7
usdot-fhwa-OPS,V2X-Hub,2023-11-03,8,5
usdot-fhwa-OPS,V2X-Hub,2023-11-05,1,1
usdot-fhwa-OPS,V2X-Hub,2023-11-06,22,11
usdot-fhwa-OPS,V2X-Hub,2023-11-07,44,7
usdot-fhwa-OPS,V2X-Hub,2023-11-08,72,11
usdot-fhwa-OPS,V2X-Hub,2023-11-09,138,6
usdot-fhwa-OPS,V2X-Hub,2023-11-10,135,4
usdot-fhwa-OPS,V2X-Hub,2023-11-11,6,2
usdot-fhwa-OPS,V2X-Hub,2023-11-13,179,8
usdot-fhwa-OPS,V2X-Hub,2023-11-14,140,15
