Org,Repo,Date,Views count,Views unique
usdot-fhwa-OPS,V2X-Hub,2023-03-01,113,13
usdot-fhwa-OPS,V2X-Hub,2023-03-02,117,21
usdot-fhwa-OPS,V2X-Hub,2023-03-03,56,18
usdot-fhwa-OPS,V2X-Hub,2023-03-04,3,3
usdot-fhwa-OPS,V2X-Hub,2023-03-05,31,5
usdot-fhwa-OPS,V2X-Hub,2023-03-06,63,22
usdot-fhwa-OPS,V2X-Hub,2023-03-07,109,26
usdot-fhwa-OPS,V2X-Hub,2023-03-08,93,13
usdot-fhwa-OPS,V2X-Hub,2023-03-09,91,18
usdot-fhwa-OPS,V2X-Hub,2023-03-10,71,15
usdot-fhwa-OPS,V2X-Hub,2023-03-11,6,3
usdot-fhwa-OPS,V2X-Hub,2023-03-12,2,1
usdot-fhwa-OPS,V2X-Hub,2023-03-13,289,35
usdot-fhwa-OPS,V2X-Hub,2023-03-14,146,30
