Start date,End date,Org,Repo,Referrer,Count,Unique
2023-12-31,2024-01-14,usdot-fhwa-OPS,V2X-Hub,Google,144,27
2023-12-31,2024-01-14,usdot-fhwa-OPS,V2X-Hub,github.com,89,11
2023-12-31,2024-01-14,usdot-fhwa-OPS,V2X-Hub,StartPage,40,1
2023-12-31,2024-01-14,usdot-fhwa-OPS,V2X-Hub,blog.51cto.com,15,2
2023-12-31,2024-01-14,usdot-fhwa-OPS,V2X-Hub,gitee.com,5,1
2023-12-31,2024-01-14,usdot-fhwa-OPS,V2X-Hub,statics.gov.teams.microsoft.us,4,1
2023-12-31,2024-01-14,usdot-fhwa-OPS,V2X-Hub,Bing,3,3
2023-12-31,2024-01-14,usdot-fhwa-OPS,V2X-Hub,pcb.its.dot.gov,2,2
2023-12-31,2024-01-14,usdot-fhwa-OPS,V2X-Hub,ecosia.org,1,1
2023-12-31,2024-01-14,usdot-fhwa-OPS,V2X-Hub,perplexity.ai,1,1
