Org,Repo,Date,Views count,Views unique
usdot-fhwa-OPS,V2X-Hub,2023-10-03,24,3
usdot-fhwa-OPS,V2X-Hub,2023-10-04,39,10
usdot-fhwa-OPS,V2X-Hub,2023-10-05,62,16
usdot-fhwa-OPS,V2X-Hub,2023-10-06,17,8
usdot-fhwa-OPS,V2X-Hub,2023-10-07,2,1
usdot-fhwa-OPS,V2X-Hub,2023-10-08,6,6
usdot-fhwa-OPS,V2X-Hub,2023-10-09,77,4
usdot-fhwa-OPS,V2X-Hub,2023-10-10,62,13
usdot-fhwa-OPS,V2X-Hub,2023-10-11,53,10
usdot-fhwa-OPS,V2X-Hub,2023-10-12,51,11
usdot-fhwa-OPS,V2X-Hub,2023-10-13,65,11
usdot-fhwa-OPS,V2X-Hub,2023-10-14,57,7
usdot-fhwa-OPS,V2X-Hub,2023-10-15,49,3
usdot-fhwa-OPS,V2X-Hub,2023-10-16,101,15
usdot-fhwa-OPS,V2X-Hub,2023-10-17,113,15
