Org,Repo,Date,Views count,Views unique
usdot-fhwa-OPS,V2X-Hub,2023-06-17,24,1
usdot-fhwa-OPS,V2X-Hub,2023-06-18,1,1
usdot-fhwa-OPS,V2X-Hub,2023-06-19,76,11
usdot-fhwa-OPS,V2X-Hub,2023-06-20,89,18
usdot-fhwa-OPS,V2X-Hub,2023-06-21,99,18
usdot-fhwa-OPS,V2X-Hub,2023-06-22,208,20
usdot-fhwa-OPS,V2X-Hub,2023-06-23,223,13
usdot-fhwa-OPS,V2X-Hub,2023-06-24,30,5
usdot-fhwa-OPS,V2X-Hub,2023-06-25,11,6
usdot-fhwa-OPS,V2X-Hub,2023-06-26,159,19
usdot-fhwa-OPS,V2X-Hub,2023-06-27,75,14
usdot-fhwa-OPS,V2X-Hub,2023-06-28,61,15
usdot-fhwa-OPS,V2X-Hub,2023-06-29,22,9
usdot-fhwa-OPS,V2X-Hub,2023-06-30,183,9
