Org,Repo,Date,Views count,Views unique
usdot-fhwa-stol,autoware.auto,2024-08-30,6,1
usdot-fhwa-stol,c1t_bringup,2024-08-30,11,2
usdot-fhwa-stol,carma-analytics-fotda,2024-08-30,29,5
usdot-fhwa-stol,carma-config,2024-08-30,32,8
usdot-fhwa-stol,carma-messenger,2024-08-30,5,2
usdot-fhwa-stol,carma-platform,2024-08-30,24,3
usdot-fhwa-stol,cav-education,2024-08-30,8,1
usdot-fhwa-stol,cda-telematics,2024-08-30,2,1
usdot-fhwa-stol,cdasim,2024-08-30,29,2
usdot-fhwa-stol,connectedvcs-tools,2024-08-30,3,1
usdot-fhwa-stol,CARMAConcept,2024-08-31,1,1
usdot-fhwa-stol,autoware.auto,2024-08-31,1,1
usdot-fhwa-stol,carma-analytics-fotda,2024-08-31,1,1
usdot-fhwa-stol,carma-base,2024-08-31,6,1
usdot-fhwa-stol,carma-config,2024-08-31,17,3
usdot-fhwa-stol,carma-delphi-esr-driver,2024-08-31,17,1
usdot-fhwa-stol,carma-delphi-srr2-driver,2024-08-31,32,1
usdot-fhwa-stol,carma-messenger,2024-08-31,1,1
usdot-fhwa-stol,carma-platform,2024-08-31,3,2
usdot-fhwa-stol,carma-utils,2024-08-31,1,1
usdot-fhwa-stol,connectedvcs-tools,2024-08-31,1,1
usdot-fhwa-stol,multiple_object_tracking,2024-08-31,1,1
usdot-fhwa-stol,c1t_bringup,2024-09-01,1,1
usdot-fhwa-stol,carma-1-tenth,2024-09-01,1,1
usdot-fhwa-stol,carma-platform,2024-09-01,10,4
usdot-fhwa-stol,carma-ssc-interface-wrapper,2024-09-01,1,1
usdot-fhwa-stol,connectedvcs-tools,2024-09-01,2,1
usdot-fhwa-stol,To-21-426-modeling-HV-interactions-with-inconspicuous-ACC-equipped-vehicles,2024-09-02,2,1
usdot-fhwa-stol,carma-cohda-dsrc-driver,2024-09-02,18,1
usdot-fhwa-stol,carma-config,2024-09-02,4,1
usdot-fhwa-stol,carma-garmin-lidar-lite-v3-driver-wrapper,2024-09-02,6,1
usdot-fhwa-stol,carma-platform,2024-09-02,10,2
usdot-fhwa-stol,cdasim,2024-09-02,10,3
usdot-fhwa-stol,connectedvcs-tools,2024-09-02,1,1
usdot-fhwa-stol,github_metrics,2024-09-02,2,1
usdot-fhwa-stol,ns-3_c-v2x,2024-09-02,4,1
usdot-fhwa-stol,voices-poc,2024-09-02,2,1
usdot-fhwa-stol,actions,2024-09-03,8,1
usdot-fhwa-stol,ads-traffic-regs,2024-09-03,1,1
usdot-fhwa-stol,autoware.auto,2024-09-03,17,2
usdot-fhwa-stol,c1t_bringup,2024-09-03,35,4
usdot-fhwa-stol,carma-analytics-fotda,2024-09-03,38,5
usdot-fhwa-stol,carma-base,2024-09-03,3,1
usdot-fhwa-stol,carma-carla-integration,2024-09-03,1,1
usdot-fhwa-stol,carma-cloud,2024-09-03,106,2
usdot-fhwa-stol,carma-cohda-dsrc-driver,2024-09-03,36,1
usdot-fhwa-stol,carma-config,2024-09-03,56,5
usdot-fhwa-stol,carma-delphi-esr-driver,2024-09-03,1,1
usdot-fhwa-stol,carma-j2735,2024-09-03,3,1
usdot-fhwa-stol,carma-messenger,2024-09-03,24,4
usdot-fhwa-stol,carma-msgs,2024-09-03,2,1
usdot-fhwa-stol,carma-platform,2024-09-03,86,14
usdot-fhwa-stol,carma-streets,2024-09-03,17,1
usdot-fhwa-stol,cda-telematics,2024-09-03,50,8
usdot-fhwa-stol,cdasim,2024-09-03,7,2
usdot-fhwa-stol,connectedvcs-tools,2024-09-03,12,2
usdot-fhwa-stol,devops,2024-09-03,21,1
usdot-fhwa-stol,github_metrics,2024-09-03,98,2
usdot-fhwa-stol,j2735decoder,2024-09-03,9,1
usdot-fhwa-stol,navigation2_extensions,2024-09-03,8,2
usdot-fhwa-stol,ns-3_c-v2x,2024-09-03,1,1
usdot-fhwa-stol,snmp-client,2024-09-03,11,1
usdot-fhwa-stol,twist_to_ackermann,2024-09-03,1,1
usdot-fhwa-stol,.github,2024-09-04,15,2
usdot-fhwa-stol,To-21-426-modeling-HV-interactions-with-inconspicuous-ACC-equipped-vehicles,2024-09-04,13,2
usdot-fhwa-stol,WxDE,2024-09-04,1,1
usdot-fhwa-stol,actions,2024-09-04,8,1
usdot-fhwa-stol,ads-traffic-regs,2024-09-04,1,1
usdot-fhwa-stol,c1t_bringup,2024-09-04,64,4
usdot-fhwa-stol,carla-sensor-lib,2024-09-04,1,1
usdot-fhwa-stol,carma-analytics-fotda,2024-09-04,94,9
usdot-fhwa-stol,carma-base,2024-09-04,5,2
usdot-fhwa-stol,carma-carla-integration,2024-09-04,18,3
usdot-fhwa-stol,carma-cloud,2024-09-04,29,4
usdot-fhwa-stol,carma-cohda-dsrc-driver,2024-09-04,13,2
usdot-fhwa-stol,carma-config,2024-09-04,42,6
usdot-fhwa-stol,carma-delphi-srr2-driver,2024-09-04,2,1
usdot-fhwa-stol,carma-messenger,2024-09-04,61,3
usdot-fhwa-stol,carma-msgs,2024-09-04,35,1
usdot-fhwa-stol,carma-ns3-adapter,2024-09-04,3,2
usdot-fhwa-stol,carma-platform,2024-09-04,65,15
usdot-fhwa-stol,carma-streets,2024-09-04,35,5
usdot-fhwa-stol,cav-education,2024-09-04,4,1
usdot-fhwa-stol,cave-lite,2024-09-04,10,3
usdot-fhwa-stol,cda-telematics,2024-09-04,31,2
usdot-fhwa-stol,cdasim,2024-09-04,153,7
usdot-fhwa-stol,connectedvcs-tools,2024-09-04,33,2
