Start date,End date,Org,Repo,Referrer,Count,Unique
2022-08-17,2022-08-31,usdot-jpo-ode,asn1_codec,github.com,5,4
2022-08-17,2022-08-31,usdot-jpo-ode,jpo-cvdp,ecosia.org,8,1
2022-08-17,2022-08-31,usdot-jpo-ode,jpo-cvdp,github.com,2,1
2022-08-17,2022-08-31,usdot-jpo-ode,jpo-geojsonconverter,github.com,15,2
2022-08-17,2022-08-31,usdot-jpo-ode,jpo-ode,Google,93,15
2022-08-17,2022-08-31,usdot-jpo-ode,jpo-ode,github.com,49,5
2022-08-17,2022-08-31,usdot-jpo-ode,jpo-ode,DuckDuckGo,6,1
2022-08-17,2022-08-31,usdot-jpo-ode,jpo-ode,tabnine.com,3,3
2022-08-17,2022-08-31,usdot-jpo-ode,jpo-ode,statics.teams.cdn.office.net,1,1
2022-08-17,2022-08-31,usdot-jpo-ode,jpo-ode,docs.google.com,1,1
2022-08-17,2022-08-31,usdot-jpo-ode,jpo-ode,pcb.its.dot.gov,1,1
2022-08-17,2022-08-31,usdot-jpo-ode,jpo-ode-scms-asn,github.com,1,1
2022-08-17,2022-08-31,usdot-jpo-ode,jpo-record-parser,its.dot.gov,2,1
2022-08-17,2022-08-31,usdot-jpo-ode,jpo-record-parser,github.com,1,1
2022-08-17,2022-08-31,usdot-jpo-ode,jpo-sdw-depositor,github.com,2,1
2022-08-17,2022-08-31,usdot-jpo-ode,jpo-security,Google,9,3
2022-08-17,2022-08-31,usdot-jpo-ode,jpo-security-svcs,Google,3,1
2022-08-17,2022-08-31,usdot-jpo-ode,jpo-security-svcs,github.com,2,2
2022-08-17,2022-08-31,usdot-jpo-ode,scms-asn1,Google,7,5
2022-08-17,2022-08-31,usdot-jpo-ode,TDx,github.com,4,1
2022-08-17,2022-08-31,usdot-jpo-ode,wzdx,transportation.gov,280,36
2022-08-17,2022-08-31,usdot-jpo-ode,wzdx,Google,181,30
2022-08-17,2022-08-31,usdot-jpo-ode,wzdx,Bing,36,5
2022-08-17,2022-08-31,usdot-jpo-ode,wzdx,github.com,27,9
2022-08-17,2022-08-31,usdot-jpo-ode,wzdx,DuckDuckGo,26,2
2022-08-17,2022-08-31,usdot-jpo-ode,wzdx,statics.teams.cdn.office.net,16,14
2022-08-17,2022-08-31,usdot-jpo-ode,wzdx,fhwa.dot.gov,15,10
2022-08-17,2022-08-31,usdot-jpo-ode,wzdx,issueantenna.com,10,1
2022-08-17,2022-08-31,usdot-jpo-ode,wzdx,bitbucket.org,10,1
2022-08-17,2022-08-31,usdot-jpo-ode,wzdx,jira.tomtomgroup.com,7,1
