Start date,End date,Org,Repo,Referrer,Count,Unique
2022-09-16,2022-09-30,usdot-fhwa-stol,autoware.auto,github.com,17,3
2022-09-16,2022-09-30,usdot-fhwa-stol,autoware.auto,Google,8,3
2022-09-16,2022-09-30,usdot-fhwa-stol,c1t_razor_imu_m0_driver,github.com,2,1
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-1-tenth,Google,15,7
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-1-tenth,highways.dot.gov,1,1
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-analytics-fotda,github.com,33,2
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-base,github.com,17,3
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-base,Google,1,1
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-carla-integration,github.com,30,4
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-carla-integration,Google,21,3
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-carla-integration,usdot-carma.atlassian.net,7,1
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-cloud,github.com,18,4
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-cloud,Google,5,4
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-cloud,highways.dot.gov,2,1
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-cohda-dsrc-driver,Google,4,1
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-cohda-dsrc-driver,github.com,2,2
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-config,github.com,39,7
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-config,Google,11,4
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-config,usdot-carma.atlassian.net,3,1
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-delphi-esr-driver,Google,26,3
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-messenger,github.com,60,6
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-messenger,Google,48,8
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-messenger,highways.dot.gov,4,2
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-msgs,statics.teams.cdn.office.net,44,2
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-msgs,Google,16,4
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-msgs,github.com,12,3
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-msgs,wiki.vcu.edu,2,1
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-novatel-oem7-driver-wrapper,github.com,1,1
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-platform,Google,223,53
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-platform,github.com,167,37
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-platform,highways.dot.gov,25,9
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-platform,usdot-carma.atlassian.net,23,8
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-platform,Bing,20,5
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-platform,statics.teams.cdn.office.net,16,3
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-platform,its.dot.gov,7,3
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-platform,pcb.its.dot.gov,2,2
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-platform,DuckDuckGo,2,1
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-platform,confluence.senseauto.com,1,1
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-simulation,github.com,56,7
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-simulation,Google,28,9
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-simulation,confluence.sensetime.com,13,1
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-simulation,highways.dot.gov,11,5
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-simulation,usdot-carma.atlassian.net,8,3
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-simulation,cms.fhwa.dot.gov,1,1
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-simulation,DuckDuckGo,1,1
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-ssc-interface-wrapper,github.com,4,2
2022-09-16,2022-09-30,usdot-fhwa-stol,carma-streets,github.com,152,6
